SignalTime,EntryTime,Slippage_Sec,Side,Strike,EntryPrice,ExitTime,ExitPrice,ExitReason,SL_Value,Initial_SL,TP1_Hit,PnL_Points,PnL_INR
2025-05-20 11:10:00+05:30,2025-05-20 11:15:00+05:30,300,BUY_PE,24950,149.44,2025-05-20 11:20:00+05:30,162.44,SL Hit,162.44,122.77,True,13.0,975.0
2025-05-20 11:40:00+05:30,2025-05-20 11:45:00+05:30,300,BUY_PE,24950,168.1,2025-05-20 11:50:00+05:30,181.1,SL Hit,181.1,141.43,True,13.0,975.0
2025-05-20 12:50:00+05:30,2025-05-20 12:55:00+05:30,300,BUY_PE,24950,204.1,2025-05-20 13:00:00+05:30,217.1,SL Hit,217.1,177.43,True,13.0,975.0
2025-05-20 14:05:00+05:30,2025-05-20 14:10:00+05:30,300,BUY_PE,24950,241.9,2025-05-20 14:15:00+05:30,254.9,SL Hit,254.9,215.23,True,13.0,975.0
2025-05-20 14:20:00+05:30,2025-05-20 14:25:00+05:30,300,BUY_PE,24950,261.95,2025-05-20 14:30:00+05:30,274.95,SL Hit,274.95,235.28,True,13.0,975.0
2025-05-21 11:50:00+05:30,2025-05-21 11:55:00+05:30,300,BUY_PE,24700,61.35,2025-05-21 12:00:00+05:30,74.35,SL Hit,74.35,45.6,True,13.0,975.0
2025-05-21 12:05:00+05:30,2025-05-21 12:10:00+05:30,300,BUY_PE,24700,78.15,2025-05-21 12:20:00+05:30,91.15,SL Hit,91.15,55.43,True,13.0,975.0
2025-05-21 12:35:00+05:30,2025-05-21 12:40:00+05:30,300,BUY_PE,24700,80.84,2025-05-21 12:45:00+05:30,93.84,SL Hit,93.84,54.17,True,13.0,975.0
2025-05-21 13:40:00+05:30,2025-05-21 13:45:00+05:30,300,BUY_PE,24700,91.35,2025-05-21 14:00:00+05:30,104.35,SL Hit,104.35,64.68,True,13.0,975.0
2025-05-21 14:10:00+05:30,2025-05-21 14:15:00+05:30,300,BUY_CE,24700,174.7,2025-05-21 14:20:00+05:30,187.7,SL Hit,187.7,148.03,True,13.0,975.0
2025-05-21 14:30:00+05:30,2025-05-21 14:35:00+05:30,300,BUY_CE,24700,181.5,2025-05-21 15:20:00+05:30,154.83,SL Hit,154.83,154.83,False,-26.67,-2000.25
2025-05-22 11:35:00+05:30,2025-05-22 11:40:00+05:30,300,BUY_PE,24650,120.6,2025-05-22 11:50:00+05:30,93.93,SL Hit,93.93,93.93,False,-26.67,-2000.25
2025-05-22 12:15:00+05:30,2025-05-22 12:20:00+05:30,300,BUY_PE,24650,123.9,2025-05-22 13:10:00+05:30,136.9,SL Hit,136.9,97.23,True,13.0,975.0
2025-05-22 13:40:00+05:30,2025-05-22 13:45:00+05:30,300,BUY_PE,24650,141.85,2025-05-22 14:40:00+05:30,154.85,SL Hit,154.85,115.18,True,13.0,975.0
2025-05-23 10:45:00+05:30,2025-05-23 10:50:00+05:30,300,BUY_CE,24650,388.95,2025-05-23 10:55:00+05:30,401.95,SL Hit,401.95,362.28,True,13.0,975.0
2025-05-23 11:00:00+05:30,2025-05-23 11:05:00+05:30,300,BUY_CE,24650,399.95,2025-05-23 11:30:00+05:30,412.95,SL Hit,412.95,373.28,True,13.0,975.0
2025-05-23 12:05:00+05:30,2025-05-23 12:10:00+05:30,300,BUY_CE,24650,352.75,2025-05-23 12:20:00+05:30,379.75,MACD/EMA Exit,365.75,326.08,True,27.0,2025.0
2025-05-23 12:50:00+05:30,2025-05-23 12:55:00+05:30,300,BUY_CE,24650,399.35,2025-05-23 13:05:00+05:30,412.35,SL Hit,412.35,372.68,True,13.0,975.0
2025-05-23 13:55:00+05:30,2025-05-23 14:00:00+05:30,300,BUY_CE,24650,375.5,2025-05-23 14:05:00+05:30,388.5,SL Hit,388.5,348.83,True,13.0,975.0
2025-05-23 14:15:00+05:30,2025-05-23 14:20:00+05:30,300,BUY_PE,24650,106.6,2025-05-23 14:35:00+05:30,119.6,SL Hit,119.6,91.17,True,13.0,975.0
2025-05-26 10:55:00+05:30,2025-05-26 11:00:00+05:30,300,BUY_CE,24950,249.05,2025-05-26 11:15:00+05:30,262.05,SL Hit,262.05,222.38,True,13.0,975.0
2025-05-26 11:25:00+05:30,2025-05-26 11:30:00+05:30,300,BUY_PE,24950,189.55,2025-05-26 11:35:00+05:30,202.55,SL Hit,202.55,162.88,True,13.0,975.0
2025-05-26 12:25:00+05:30,2025-05-26 12:30:00+05:30,300,BUY_CE,24950,257.8,2025-05-26 15:25:00+05:30,250.7,EOD Exit,231.13,231.13,False,-7.1,-532.5
2025-05-27 11:05:00+05:30,2025-05-27 11:10:00+05:30,300,BUY_CE,24900,206.05,2025-05-27 12:20:00+05:30,235.7,MACD/EMA Exit,219.05,179.38,True,29.65,2223.75
2025-05-27 13:00:00+05:30,2025-05-27 13:05:00+05:30,300,BUY_PE,24900,224.3,2025-05-27 14:40:00+05:30,237.3,SL Hit,237.3,197.63,True,13.0,975.0
2025-05-28 10:15:00+05:30,2025-05-28 10:20:00+05:30,300,BUY_PE,24800,169.45,2025-05-28 11:00:00+05:30,142.78,SL Hit,142.78,142.78,False,-26.67,-2000.25
2025-05-28 11:20:00+05:30,2025-05-28 11:25:00+05:30,300,BUY_PE,24800,150.25,2025-05-28 11:30:00+05:30,163.25,SL Hit,163.25,123.58,True,13.0,975.0
2025-05-28 11:50:00+05:30,2025-05-28 11:55:00+05:30,300,BUY_CE,24800,136.0,2025-05-28 12:30:00+05:30,149.0,SL Hit,149.0,110.85,True,13.0,975.0
2025-05-28 12:40:00+05:30,2025-05-28 12:45:00+05:30,300,BUY_CE,24800,145.19,2025-05-28 12:55:00+05:30,158.19,SL Hit,158.19,124.43,True,13.0,975.0
2025-05-28 14:05:00+05:30,2025-05-28 14:10:00+05:30,300,BUY_CE,24800,120.3,2025-05-28 15:00:00+05:30,99.69,SL Hit,99.69,99.69,False,-20.61,-1545.75
2025-05-29 10:15:00+05:30,2025-05-29 10:20:00+05:30,300,BUY_PE,24900,117.6,2025-05-29 11:45:00+05:30,191.15,MACD/EMA Exit,130.6,90.93,True,73.55,5516.25
